id_transaction,id_date,id_hour,id_product,id_store,pos_transaction,id_promotion,sales_quantity,regular_unit_price,cost_unit_price,discount_unit_price,net_unit_price,extended_discount_price,extended_net_price,extended_cost_price,extended_gross_profit
263,20251102,21,79,8,263,6,1,722.0,368.22,50.0,672.0,50.0,672.0,368.22,303.78
264,20251013,16,39,17,264,1,1,793.0,404.43,0.0,793.0,0.0,793.0,404.43,388.57
265,20250410,18,5,16,265,1,1,223.0,129.34,0.0,223.0,0.0,223.0,129.34,93.66
266,20251209,12,21,5,266,1,1,475.0,280.25,0.0,475.0,0.0,475.0,280.25,194.75
267,20251229,13,54,17,267,1,1,649.0,363.44000000000005,0.0,649.0,0.0,649.0,363.44000000000005,285.55999999999995
268,20251013,14,96,2,268,1,1,429.0,287.43,0.0,429.0,0.0,429.0,287.43,141.57
269,20250411,18,75,9,269,1,1,366.0,183.0,0.0,366.0,0.0,366.0,183.0,183.0
270,20250107,14,78,5,270,1,1,449.0,291.85,0.0,449.0,0.0,449.0,291.85,157.14999999999998
271,20250107,18,86,10,271,1,1,527.0,247.69,0.0,527.0,0.0,527.0,247.69,279.31
272,20250724,12,61,7,272,1,1,426.0,208.74,0.0,426.0,0.0,426.0,208.74,217.26
273,20250131,18,21,13,273,1,1,416.0,237.11999999999998,0.0,416.0,0.0,416.0,237.11999999999998,178.88000000000002
274,20250525,18,48,9,274,5,1,427.0,234.85000000000002,50.0,377.0,50.0,377.0,234.85000000000002,142.14999999999998
275,20250602,15,44,1,275,1,1,675.0,452.25,0.0,675.0,0.0,675.0,452.25,222.75
276,20250214,14,86,10,276,1,1,542.0,352.3,0.0,542.0,0.0,542.0,352.3,189.7
277,20250801,15,76,11,277,1,1,222.0,128.76,0.0,222.0,0.0,222.0,128.76,93.24000000000001
278,20250901,17,19,16,278,1,1,631.0,504.8,0.0,631.0,0.0,631.0,504.8,126.19999999999999
279,20250619,14,4,20,279,1,1,520.0,348.40000000000003,0.0,520.0,0.0,520.0,348.40000000000003,171.59999999999997
280,20251209,14,69,9,280,1,1,617.0,351.69,0.0,617.0,0.0,617.0,351.69,265.31
281,20250512,19,93,17,281,1,1,242.0,193.60000000000002,0.0,242.0,0.0,242.0,193.60000000000002,48.39999999999998
282,20250627,20,66,12,282,1,1,491.0,265.14000000000004,0.0,491.0,0.0,491.0,265.14000000000004,225.85999999999996
283,20250225,14,28,1,283,1,1,454.0,286.02,0.0,454.0,0.0,454.0,286.02,167.98000000000002
284,20250404,17,42,20,284,1,1,384.0,215.04000000000002,0.0,384.0,0.0,384.0,215.04000000000002,168.95999999999998
285,20250626,18,50,17,285,1,1,422.0,240.54,0.0,422.0,0.0,422.0,240.54,181.46
286,20250603,20,15,4,286,1,1,409.0,200.41,0.0,409.0,0.0,409.0,200.41,208.59
287,20250316,17,57,3,287,1,1,463.0,277.8,0.0,463.0,0.0,463.0,277.8,185.2
288,20251019,17,3,11,288,1,1,566.0,362.24,0.0,566.0,0.0,566.0,362.24,203.76
289,20250103,19,27,6,289,1,1,611.0,360.49,0.0,611.0,0.0,611.0,360.49,250.51
290,20250115,19,42,3,290,1,1,429.0,330.33,0.0,429.0,0.0,429.0,330.33,98.67000000000002
291,20251220,18,95,13,291,1,1,323.0,248.71,0.0,323.0,0.0,323.0,248.71,74.28999999999999
292,20251214,18,44,17,292,1,1,469.0,243.88,0.0,469.0,0.0,469.0,243.88,225.12
293,20250604,19,28,3,293,1,1,545.0,321.55,0.0,545.0,0.0,545.0,321.55,223.45
294,20251203,11,96,12,294,1,1,538.0,301.28000000000003,0.0,538.0,0.0,538.0,301.28000000000003,236.71999999999997
295,20250512,19,42,9,295,1,1,417.0,241.85999999999999,0.0,417.0,0.0,417.0,241.85999999999999,175.14000000000001
296,20251221,14,55,17,296,1,1,523.0,251.04,0.0,523.0,0.0,523.0,251.04,271.96000000000004
297,20250208,16,28,9,297,1,1,322.0,199.64,0.0,322.0,0.0,322.0,199.64,122.36000000000001
298,20250401,16,59,7,298,2,2,742.0,378.42,371.0,371.0,742.0,742.0,756.84,-14.840000000000032
299,20250712,17,48,12,299,1,1,387.0,224.45999999999998,0.0,387.0,0.0,387.0,224.45999999999998,162.54000000000002
300,20251014,17,93,10,300,1,1,637.0,452.27,0.0,637.0,0.0,637.0,452.27,184.73000000000002
301,20250502,17,33,20,301,1,1,362.0,166.52,0.0,362.0,0.0,362.0,166.52,195.48
302,20250830,15,79,20,302,1,1,544.0,320.96,0.0,544.0,0.0,544.0,320.96,223.04000000000002
303,20250302,16,94,9,303,5,1,420.0,247.79999999999998,50.0,370.0,50.0,370.0,247.79999999999998,122.20000000000002
304,20250518,18,95,12,304,5,1,623.0,311.5,50.0,573.0,50.0,573.0,311.5,261.5
305,20250916,20,100,13,305,1,1,356.0,227.84,0.0,356.0,0.0,356.0,227.84,128.16
306,20251210,16,19,11,306,1,1,626.0,250.4,0.0,626.0,0.0,626.0,250.4,375.6
307,20250530,11,96,10,307,1,1,492.0,226.32000000000002,0.0,492.0,0.0,492.0,226.32000000000002,265.67999999999995
308,20250131,20,60,17,308,1,1,415.0,211.65,0.0,415.0,0.0,415.0,211.65,203.35
309,20251217,20,1,15,309,1,1,724.0,376.48,0.0,724.0,0.0,724.0,376.48,347.52
310,20250429,19,29,16,310,1,1,554.0,371.18,0.0,554.0,0.0,554.0,371.18,182.82
311,20251006,18,72,3,311,1,1,561.0,308.55,0.0,561.0,0.0,561.0,308.55,252.45
312,20250320,16,89,4,312,1,1,705.0,380.70000000000005,0.0,705.0,0.0,705.0,380.70000000000005,324.29999999999995
313,20250107,12,9,7,313,1,1,202.0,133.32,0.0,202.0,0.0,202.0,133.32,68.68
314,20250419,20,78,11,314,1,1,633.0,348.15000000000003,0.0,633.0,0.0,633.0,348.15000000000003,284.84999999999997
316,20250903,13,61,12,316,1,1,276.0,173.88,0.0,276.0,0.0,276.0,173.88,102.12
317,20251104,18,32,3,317,1,1,662.0,357.48,0.0,662.0,0.0,662.0,357.48,304.52
318,20250913,11,62,5,318,1,3,555.0,260.84999999999997,0.0,555.0,0.0,1665.0,782.55,882.45
319,20250531,16,43,14,319,1,1,579.0,387.93,0.0,579.0,0.0,579.0,387.93,191.07
320,20250716,18,68,4,320,1,1,355.0,209.45,0.0,355.0,0.0,355.0,209.45,145.55
321,20250625,19,47,7,321,1,1,324.0,191.16,0.0,324.0,0.0,324.0,191.16,132.84
322,20251005,16,37,5,322,1,1,462.0,258.72,0.0,462.0,0.0,462.0,258.72,203.27999999999997
323,20251020,14,14,3,323,1,2,733.0,520.43,0.0,733.0,0.0,1466.0,1040.86,425.1400000000001
324,20250507,15,77,4,324,1,1,586.0,462.94,0.0,586.0,0.0,586.0,462.94,123.06
325,20250406,19,58,17,325,1,2,543.0,358.38,0.0,543.0,0.0,1086.0,716.76,369.24
326,20250112,12,23,2,326,5,1,316.0,164.32,50.0,266.0,50.0,266.0,164.32,101.68
327,20250423,13,81,8,327,5,1,555.0,333.0,50.0,505.0,50.0,505.0,333.0,172.0
328,20250914,15,74,11,328,1,1,707.0,346.43,0.0,707.0,0.0,707.0,346.43,360.57
329,20250219,21,62,11,329,6,1,216.0,136.08,50.0,166.0,50.0,166.0,136.08,29.919999999999987
330,20250815,20,95,18,330,1,1,418.0,158.84,0.0,418.0,0.0,418.0,158.84,259.15999999999997
331,20250820,21,1,17,331,3,2,455.0,232.05,227.5,227.5,455.0,455.0,464.1,-9.100000000000023
332,20250614,11,38,4,332,1,1,432.0,241.92000000000002,0.0,432.0,0.0,432.0,241.92000000000002,190.07999999999998
333,20250409,17,25,1,333,1,1,473.0,264.88000000000005,0.0,473.0,0.0,473.0,264.88000000000005,208.11999999999995
334,20250630,13,85,2,334,1,1,956.0,650.08,0.0,956.0,0.0,956.0,650.08,305.91999999999996
335,20250615,17,32,11,335,1,1,163.0,88.02000000000001,0.0,163.0,0.0,163.0,88.02000000000001,74.97999999999999
336,20250321,19,82,5,336,1,1,664.0,484.71999999999997,0.0,664.0,0.0,664.0,484.71999999999997,179.28000000000003
337,20250517,17,89,18,337,1,1,448.0,237.44,0.0,448.0,0.0,448.0,237.44,210.56
338,20250626,18,22,9,338,1,1,479.0,301.77,0.0,479.0,0.0,479.0,301.77,177.23000000000002
339,20250615,18,83,13,339,1,1,372.0,223.2,0.0,372.0,0.0,372.0,223.2,148.8
340,20250518,17,37,7,340,3,2,544.0,179.52,272.0,272.0,544.0,544.0,359.04,184.95999999999998
341,20250928,16,77,5,341,1,1,688.0,509.12,0.0,688.0,0.0,688.0,509.12,178.88
342,20250619,14,11,11,342,1,1,453.0,262.74,0.0,453.0,0.0,453.0,262.74,190.26
343,20250910,18,96,17,343,1,1,481.0,360.75,0.0,481.0,0.0,481.0,360.75,120.25
344,20251009,21,70,7,344,1,1,377.0,199.81,0.0,377.0,0.0,377.0,199.81,177.19
345,20250326,21,44,12,345,1,1,534.0,347.1,0.0,534.0,0.0,534.0,347.1,186.89999999999998
346,20251208,20,49,4,346,1,1,846.0,439.92,0.0,846.0,0.0,846.0,439.92,406.08
347,20250411,19,25,9,347,1,1,603.0,301.5,0.0,603.0,0.0,603.0,301.5,301.5
348,20251201,18,71,5,348,1,1,480.0,283.2,0.0,480.0,0.0,480.0,283.2,196.8
349,20250613,17,89,15,349,1,1,366.0,161.04,0.0,366.0,0.0,366.0,161.04,204.96
350,20250910,13,88,3,350,1,1,602.0,355.18,0.0,602.0,0.0,602.0,355.18,246.82
351,20250301,19,8,9,351,1,1,416.0,212.16,0.0,416.0,0.0,416.0,212.16,203.84
352,20251229,14,79,1,352,3,2,690.0,303.6,345.0,345.0,690.0,690.0,607.2,82.79999999999995
353,20250705,20,24,5,353,6,1,451.0,288.64,50.0,401.0,50.0,401.0,288.64,112.36000000000001
354,20250901,20,75,17,354,1,1,352.0,161.92000000000002,0.0,352.0,0.0,352.0,161.92000000000002,190.07999999999998
355,20251231,15,27,14,355,1,1,594.0,267.3,0.0,594.0,0.0,594.0,267.3,326.7
356,20250902,20,21,7,356,1,1,507.0,309.27,0.0,507.0,0.0,507.0,309.27,197.73000000000002
357,20250912,19,52,3,357,1,1,536.0,294.8,0.0,536.0,0.0,536.0,294.8,241.2
358,20250509,19,91,4,358,1,2,436.0,209.28,0.0,436.0,0.0,872.0,418.56,453.44
359,20250818,13,74,18,359,1,1,524.0,314.4,0.0,524.0,0.0,524.0,314.4,209.60000000000002
360,20250823,15,87,10,360,1,1,213.0,134.19,0.0,213.0,0.0,213.0,134.19,78.81
361,20251228,14,16,6,361,1,2,306.0,217.26,0.0,306.0,0.0,612.0,434.52,177.48000000000002
362,20250215,20,73,4,362,1,1,638.0,395.56,0.0,638.0,0.0,638.0,395.56,242.44
363,20250706,14,69,10,363,1,1,640.0,339.20000000000005,0.0,640.0,0.0,640.0,339.20000000000005,300.79999999999995
364,20250228,16,32,17,364,1,1,598.0,287.03999999999996,0.0,598.0,0.0,598.0,287.03999999999996,310.96000000000004
365,20250814,19,74,12,365,1,1,585.0,374.40000000000003,0.0,585.0,0.0,585.0,374.40000000000003,210.59999999999997
366,20250428,16,36,6,366,5,1,850.0,442.0,50.0,800.0,50.0,800.0,442.0,358.0
367,20251230,18,38,17,367,1,1,459.0,188.19,0.0,459.0,0.0,459.0,188.19,270.81
368,20250426,18,40,7,368,1,1,650.0,409.5,0.0,650.0,0.0,650.0,409.5,240.5
369,20250928,16,62,11,369,1,1,271.0,208.67000000000002,0.0,271.0,0.0,271.0,208.67000000000002,62.329999999999984
370,20250310,20,59,10,370,1,1,436.0,252.88,0.0,436.0,0.0,436.0,252.88,183.12
371,20250106,18,18,4,371,1,1,594.0,285.12,0.0,594.0,0.0,594.0,285.12,308.88
372,20250906,18,23,1,372,1,1,332.0,235.72,0.0,332.0,0.0,332.0,235.72,96.28
373,20250909,18,81,15,373,1,1,472.0,287.92,0.0,472.0,0.0,472.0,287.92,184.07999999999998
374,20250218,18,84,16,374,3,2,567.0,396.9,283.5,283.5,567.0,567.0,793.8,-226.79999999999995
375,20250813,14,1,13,375,1,1,420.0,214.20000000000002,0.0,420.0,0.0,420.0,214.20000000000002,205.79999999999998
376,20250721,20,9,16,376,1,1,452.0,298.32,0.0,452.0,0.0,452.0,298.32,153.68
377,20250727,20,58,2,377,1,1,551.0,308.56,0.0,551.0,0.0,551.0,308.56,242.44
378,20250824,13,47,5,378,1,1,653.0,489.75,0.0,653.0,0.0,653.0,489.75,163.25
379,20250526,16,89,10,379,1,1,707.0,417.13,0.0,707.0,0.0,707.0,417.13,289.87
380,20250805,14,64,17,380,1,1,558.0,373.86,0.0,558.0,0.0,558.0,373.86,184.14
381,20251117,13,14,10,381,1,1,736.0,478.40000000000003,0.0,736.0,0.0,736.0,478.40000000000003,257.59999999999997
382,20250708,17,15,3,382,2,2,322.0,228.61999999999998,161.0,161.0,322.0,322.0,457.23999999999995,-135.23999999999995
383,20251021,16,69,4,383,1,1,422.0,253.2,0.0,422.0,0.0,422.0,253.2,168.8
384,20250310,13,80,6,384,1,1,474.0,284.4,0.0,474.0,0.0,474.0,284.4,189.60000000000002
385,20250517,17,1,16,385,1,1,629.0,364.82,0.0,629.0,0.0,629.0,364.82,264.18
386,20250124,18,33,6,386,1,1,383.0,202.99,0.0,383.0,0.0,383.0,202.99,180.01
387,20250519,13,67,12,387,1,1,396.0,190.07999999999998,0.0,396.0,0.0,396.0,190.07999999999998,205.92000000000002
388,20251029,18,7,7,388,1,1,472.0,358.72,0.0,472.0,0.0,472.0,358.72,113.27999999999997
389,20250818,18,27,7,389,1,1,452.0,289.28000000000003,0.0,452.0,0.0,452.0,289.28000000000003,162.71999999999997
391,20250905,21,33,3,391,1,1,644.0,276.92,0.0,644.0,0.0,644.0,276.92,367.08
392,20250916,20,88,5,392,1,1,458.0,247.32000000000002,0.0,458.0,0.0,458.0,247.32000000000002,210.67999999999998
393,20251206,16,98,20,393,1,1,562.0,325.96,0.0,562.0,0.0,562.0,325.96,236.04000000000002
394,20250625,12,97,20,394,6,1,254.0,149.85999999999999,50.0,204.0,50.0,204.0,149.85999999999999,54.140000000000015
395,20251013,15,88,4,395,1,1,669.0,428.16,0.0,669.0,0.0,669.0,428.16,240.83999999999997
396,20250905,14,57,12,396,1,1,434.0,251.71999999999997,0.0,434.0,0.0,434.0,251.71999999999997,182.28000000000003
397,20250808,20,95,20,397,4,2,482.0,332.58,241.0,241.0,482.0,482.0,665.16,-183.15999999999997
398,20250611,16,14,3,398,1,1,445.0,284.8,0.0,445.0,0.0,445.0,284.8,160.2
399,20250831,17,72,9,399,1,1,616.0,455.84,0.0,616.0,0.0,616.0,455.84,160.16000000000003
400,20251229,18,31,14,400,6,1,392.0,278.32,50.0,342.0,50.0,342.0,278.32,63.68000000000001
401,20250728,17,5,9,401,1,2,581.0,267.26,0.0,581.0,0.0,1162.0,534.52,627.48
402,20250514,21,52,7,402,1,1,897.0,547.17,0.0,897.0,0.0,897.0,547.17,349.83000000000004
403,20250417,18,53,7,403,1,1,437.0,227.24,0.0,437.0,0.0,437.0,227.24,209.76
404,20250526,17,70,11,404,1,1,671.0,369.05,0.0,671.0,0.0,671.0,369.05,301.95
405,20250902,14,4,13,405,1,1,542.0,298.1,0.0,542.0,0.0,542.0,298.1,243.89999999999998
406,20250418,14,4,14,406,1,2,416.0,278.72,0.0,416.0,0.0,832.0,557.44,274.55999999999995
407,20250215,18,33,20,407,1,1,250.0,162.5,0.0,250.0,0.0,250.0,162.5,87.5
408,20250416,16,62,7,408,1,1,500.0,300.0,0.0,500.0,0.0,500.0,300.0,200.0
409,20250810,17,64,9,409,1,1,570.0,285.0,0.0,570.0,0.0,570.0,285.0,285.0
410,20251002,20,71,3,410,2,2,515.0,417.15000000000003,257.5,257.5,515.0,515.0,834.3000000000001,-319.30000000000007
411,20250530,18,44,2,411,1,1,493.0,305.66,0.0,493.0,0.0,493.0,305.66,187.33999999999997
412,20250813,19,32,20,412,1,1,456.0,342.0,0.0,456.0,0.0,456.0,342.0,114.0
413,20250622,16,92,4,413,1,1,623.0,429.86999999999995,0.0,623.0,0.0,623.0,429.86999999999995,193.13000000000005
414,20250720,12,43,11,414,1,1,595.0,351.04999999999995,0.0,595.0,0.0,595.0,351.04999999999995,243.95000000000005
415,20251029,15,60,17,415,1,1,410.0,250.1,0.0,410.0,0.0,410.0,250.1,159.9
416,20250811,20,62,9,416,1,1,759.0,425.04,0.0,759.0,0.0,759.0,425.04,333.96
417,20250708,14,54,9,417,1,1,480.0,206.4,0.0,480.0,0.0,480.0,206.4,273.6
418,20250205,13,42,14,418,1,1,470.0,282.0,0.0,470.0,0.0,470.0,282.0,188.0
419,20250511,12,76,13,419,1,1,363.0,232.32,0.0,363.0,0.0,363.0,232.32,130.68
420,20250407,21,82,11,420,1,1,752.0,488.8,0.0,752.0,0.0,752.0,488.8,263.2
421,20250104,14,92,5,421,1,1,490.0,284.2,0.0,490.0,0.0,490.0,284.2,205.8
422,20250611,12,1,2,422,1,1,640.0,300.79999999999995,0.0,640.0,0.0,640.0,300.79999999999995,339.20000000000005
423,20250328,16,40,14,423,1,1,373.0,186.5,0.0,373.0,0.0,373.0,186.5,186.5
424,20250419,11,16,6,424,1,1,294.0,182.28,0.0,294.0,0.0,294.0,182.28,111.72
425,20250612,18,34,17,425,1,1,673.0,383.60999999999996,0.0,673.0,0.0,673.0,383.60999999999996,289.39000000000004
426,20251128,18,37,17,426,1,1,575.0,333.5,0.0,575.0,0.0,575.0,333.5,241.5
427,20250619,16,12,2,427,1,1,294.0,105.83999999999999,0.0,294.0,0.0,294.0,105.83999999999999,188.16000000000003
428,20250510,18,77,9,428,1,1,724.0,340.28,0.0,724.0,0.0,724.0,340.28,383.72
429,20250616,11,40,10,429,1,1,704.0,436.48,0.0,704.0,0.0,704.0,436.48,267.52
431,20250929,18,12,19,431,1,1,279.0,161.82,0.0,279.0,0.0,279.0,161.82,117.18
432,20250907,19,54,19,432,1,1,575.0,264.5,0.0,575.0,0.0,575.0,264.5,310.5
433,20250421,13,99,17,433,1,1,460.0,211.60000000000002,0.0,460.0,0.0,460.0,211.60000000000002,248.39999999999998
434,20250608,21,66,14,434,1,1,574.0,378.84000000000003,0.0,574.0,0.0,574.0,378.84000000000003,195.15999999999997
435,20250711,21,54,19,435,1,1,602.0,421.4,0.0,602.0,0.0,602.0,421.4,180.60000000000002
436,20250703,17,69,7,436,1,1,464.0,269.12,0.0,464.0,0.0,464.0,269.12,194.88
437,20251025,15,4,3,437,1,1,495.0,247.5,0.0,495.0,0.0,495.0,247.5,247.5
438,20250204,17,89,14,438,1,1,790.0,481.9,0.0,790.0,0.0,790.0,481.9,308.1
439,20250403,18,25,18,439,3,2,368.0,206.08,184.0,184.0,368.0,368.0,412.16,-44.160000000000025
440,20250411,17,46,1,440,1,1,662.0,377.34,0.0,662.0,0.0,662.0,377.34,284.66
441,20250216,17,3,17,441,1,1,642.0,308.15999999999997,0.0,642.0,0.0,642.0,308.15999999999997,333.84000000000003
442,20251215,21,65,17,442,1,1,312.0,162.24,0.0,312.0,0.0,312.0,162.24,149.76
443,20250617,18,85,1,443,1,1,445.0,218.04999999999998,0.0,445.0,0.0,445.0,218.04999999999998,226.95000000000002
444,20250509,16,96,7,444,1,1,383.0,260.44,0.0,383.0,0.0,383.0,260.44,122.56
445,20251223,20,2,20,445,1,1,439.0,210.72,0.0,439.0,0.0,439.0,210.72,228.28
446,20250122,19,71,12,446,1,1,425.0,259.25,0.0,425.0,0.0,425.0,259.25,165.75
447,20251007,11,16,9,447,1,1,583.0,285.67,0.0,583.0,0.0,583.0,285.67,297.33
448,20250520,17,54,3,448,3,2,808.0,266.64,404.0,404.0,808.0,808.0,533.28,274.72
449,20250711,15,45,2,449,1,1,388.0,213.4,0.0,388.0,0.0,388.0,213.4,174.6
450,20250412,15,34,9,450,1,1,491.0,324.06,0.0,491.0,0.0,491.0,324.06,166.94
451,20250315,16,96,14,451,1,1,471.0,287.31,0.0,471.0,0.0,471.0,287.31,183.69
452,20251129,19,63,17,452,1,1,373.0,190.23,0.0,373.0,0.0,373.0,190.23,182.77
453,20250804,18,22,11,453,1,1,378.0,196.56,0.0,378.0,0.0,378.0,196.56,181.44
454,20250204,14,53,2,454,5,1,506.0,349.14,50.0,456.0,50.0,456.0,349.14,106.86000000000001
455,20250627,12,80,7,455,1,1,433.0,285.78000000000003,0.0,433.0,0.0,433.0,285.78000000000003,147.21999999999997
456,20251227,14,70,17,456,1,1,474.0,350.76,0.0,474.0,0.0,474.0,350.76,123.24000000000001
457,20250405,16,72,5,457,1,1,374.0,220.66,0.0,374.0,0.0,374.0,220.66,153.34
458,20250226,17,75,3,458,1,1,650.0,390.0,0.0,650.0,0.0,650.0,390.0,260.0
459,20250411,17,65,3,459,1,2,124.0,84.32000000000001,0.0,124.0,0.0,248.0,168.64000000000001,79.35999999999999
460,20250722,16,54,8,460,1,1,705.0,324.3,0.0,705.0,0.0,705.0,324.3,380.7
461,20250522,17,75,6,461,1,1,514.0,257.0,0.0,514.0,0.0,514.0,257.0,257.0
462,20251208,15,27,19,462,1,1,440.0,281.6,0.0,440.0,0.0,440.0,281.6,158.39999999999998
464,20250623,14,78,10,464,1,1,773.0,417.42,0.0,773.0,0.0,773.0,417.42,355.58
465,20250205,16,97,2,465,1,2,278.0,208.5,0.0,278.0,0.0,556.0,417.0,139.0
466,20251010,18,52,17,466,1,1,431.0,185.32999999999998,0.0,431.0,0.0,431.0,185.32999999999998,245.67000000000002
467,20251011,19,50,20,467,1,1,603.0,307.53000000000003,0.0,603.0,0.0,603.0,307.53000000000003,295.46999999999997
468,20250302,16,33,17,468,1,2,289.0,187.85,0.0,289.0,0.0,578.0,375.7,202.3
469,20250906,18,88,5,469,1,1,455.0,313.95,0.0,455.0,0.0,455.0,313.95,141.05
470,20250121,15,47,6,470,1,1,360.0,216.0,0.0,360.0,0.0,360.0,216.0,144.0
471,20250620,11,69,19,471,1,1,723.0,477.18,0.0,723.0,0.0,723.0,477.18,245.82
472,20250202,21,29,3,472,1,1,203.0,113.68,0.0,203.0,0.0,203.0,113.68,89.32
473,20251028,12,24,5,473,1,2,310.0,229.4,0.0,310.0,0.0,620.0,458.8,161.2
474,20250906,19,16,7,474,1,1,362.0,253.39999999999998,0.0,362.0,0.0,362.0,253.39999999999998,108.60000000000002
475,20250420,11,61,1,475,1,1,291.0,194.97,0.0,291.0,0.0,291.0,194.97,96.03
476,20250306,15,1,17,476,1,1,120.0,79.2,0.0,120.0,0.0,120.0,79.2,40.8
477,20251220,17,16,7,477,5,1,619.0,334.26000000000005,50.0,569.0,50.0,569.0,334.26000000000005,234.73999999999995
478,20250129,20,92,3,478,1,1,607.0,352.06,0.0,607.0,0.0,607.0,352.06,254.94
479,20250722,19,85,12,479,1,1,538.0,220.57999999999998,0.0,538.0,0.0,538.0,220.57999999999998,317.42
480,20251218,15,13,5,480,1,1,491.0,240.59,0.0,491.0,0.0,491.0,240.59,250.41
481,20250111,11,17,17,481,1,1,313.0,150.23999999999998,0.0,313.0,0.0,313.0,150.23999999999998,162.76000000000002
482,20250630,19,72,11,482,1,1,329.0,210.56,0.0,329.0,0.0,329.0,210.56,118.44
483,20250509,18,6,13,483,1,1,428.0,261.08,0.0,428.0,0.0,428.0,261.08,166.92000000000002
484,20250731,20,81,13,484,1,1,579.0,324.24,0.0,579.0,0.0,579.0,324.24,254.76
485,20250808,13,97,5,485,1,1,534.0,336.42,0.0,534.0,0.0,534.0,336.42,197.57999999999998
486,20251001,18,87,14,486,6,1,664.0,491.36,50.0,614.0,50.0,614.0,491.36,122.63999999999999
487,20250716,18,9,14,487,1,1,656.0,262.40000000000003,0.0,656.0,0.0,656.0,262.40000000000003,393.59999999999997
488,20250723,20,52,6,488,3,2,274.0,230.16,137.0,137.0,274.0,274.0,460.32,-186.32
489,20250918,19,28,4,489,1,1,480.0,336.0,0.0,480.0,0.0,480.0,336.0,144.0
490,20250709,19,75,9,490,1,1,469.0,248.57000000000002,0.0,469.0,0.0,469.0,248.57000000000002,220.42999999999998
491,20250609,19,23,16,491,1,2,638.0,350.90000000000003,0.0,638.0,0.0,1276.0,701.8000000000001,574.1999999999999
492,20250530,12,58,16,492,1,1,868.0,486.08000000000004,0.0,868.0,0.0,868.0,486.08000000000004,381.91999999999996
493,20250102,21,30,16,493,1,1,307.0,181.13,0.0,307.0,0.0,307.0,181.13,125.87
494,20250720,18,30,4,494,1,1,758.0,379.0,0.0,758.0,0.0,758.0,379.0,379.0
495,20250926,20,41,14,495,1,1,599.0,377.37,0.0,599.0,0.0,599.0,377.37,221.63
496,20250105,14,82,7,496,1,1,709.0,354.5,0.0,709.0,0.0,709.0,354.5,354.5
497,20251013,17,93,1,497,1,1,457.0,287.91,0.0,457.0,0.0,457.0,287.91,169.08999999999997
498,20250808,20,27,3,498,1,1,505.0,287.84999999999997,0.0,505.0,0.0,505.0,287.84999999999997,217.15000000000003
499,20250702,21,49,6,499,1,1,699.0,566.19,0.0,699.0,0.0,699.0,566.19,132.80999999999995
500,20251213,18,61,1,500,1,1,469.0,243.88,0.0,469.0,0.0,469.0,243.88,225.12
501,20250518,20,62,14,501,1,1,487.0,277.59,0.0,487.0,0.0,487.0,277.59,209.41000000000003
502,20251125,11,11,14,502,1,1,510.0,311.09999999999997,0.0,510.0,0.0,510.0,311.09999999999997,198.90000000000003
503,20251109,13,83,15,503,1,1,518.0,284.90000000000003,0.0,518.0,0.0,518.0,284.90000000000003,233.09999999999997
504,20251122,15,41,12,504,1,1,710.0,355.0,0.0,710.0,0.0,710.0,355.0,355.0
505,20250625,20,91,20,505,1,1,421.0,294.7,0.0,421.0,0.0,421.0,294.7,126.30000000000001
506,20250715,18,24,2,506,2,2,292.0,160.60000000000002,146.0,146.0,292.0,292.0,321.20000000000005,-29.200000000000045
507,20250510,16,9,17,507,1,1,485.0,271.6,0.0,485.0,0.0,485.0,271.6,213.39999999999998
508,20250421,20,54,18,508,1,1,619.0,433.29999999999995,0.0,619.0,0.0,619.0,433.29999999999995,185.70000000000005
509,20250518,17,9,10,509,1,1,414.0,277.38,0.0,414.0,0.0,414.0,277.38,136.62
510,20250713,13,47,6,510,1,1,780.0,327.59999999999997,0.0,780.0,0.0,780.0,327.59999999999997,452.40000000000003
511,20250312,20,47,15,511,1,1,408.0,261.12,0.0,408.0,0.0,408.0,261.12,146.88
512,20250212,18,24,2,512,1,1,481.0,341.51,0.0,481.0,0.0,481.0,341.51,139.49
513,20250701,21,19,11,513,1,1,300.0,177.0,0.0,300.0,0.0,300.0,177.0,123.0
514,20251126,19,21,7,514,6,1,414.0,269.1,50.0,364.0,50.0,364.0,269.1,94.89999999999998
515,20250903,17,48,17,515,1,1,477.0,329.13,0.0,477.0,0.0,477.0,329.13,147.87
516,20251208,20,60,11,516,1,1,636.0,356.16,0.0,636.0,0.0,636.0,356.16,279.84
517,20250503,13,46,2,517,1,1,381.0,224.79,0.0,381.0,0.0,381.0,224.79,156.21
519,20250622,15,20,12,519,1,1,964.0,404.88,0.0,964.0,0.0,964.0,404.88,559.12
520,20250125,21,58,14,520,1,1,544.0,369.92,0.0,544.0,0.0,544.0,369.92,174.07999999999998
521,20251128,12,31,17,521,1,1,574.0,298.48,0.0,574.0,0.0,574.0,298.48,275.52
522,20251116,19,42,12,522,1,1,531.0,323.90999999999997,0.0,531.0,0.0,531.0,323.90999999999997,207.09000000000003
523,20251119,17,9,9,523,1,3,598.0,364.78,0.0,598.0,0.0,1794.0,1094.34,699.6600000000001
524,20250123,13,98,14,524,1,1,596.0,381.44,0.0,596.0,0.0,596.0,381.44,214.56
525,20250822,14,81,2,525,1,1,486.0,247.86,0.0,486.0,0.0,486.0,247.86,238.14
